id,text,label
5912,"@MattMackowiak @stephenfhayes Megyn is definitely not a bimbo, but she was not up to @FoxNews standards last night #GOPDebate",0
5913,"It was a horrible #GOPDebate ,the first question to @realDonaldTrump was unprofessional and designed to put him in bad mood and destroy him",0
5914,RT @barbhaynes: Stop saying pro-life. You're pro-fetus. You don't care about the mom. You don't care about the child after it's born. #GOPD…,2
5915,= parts insightful &amp; necessary RT @kath_krueger Must-read analysis from @caitlinrcruz on last night’s #GOPDebate: http://t.co/cigdFFu8sZ,2
5916,"RT @Jami_USA: You can't shape the ""debates"" and then decide the winners too.. Sorry, freedom says we the people, pick the winners. #GOPDeba…",0
5917,"What are your takes from the #GOP debates? ( yes that is debates with an ""s"") #GOPDebate",2
5918,"Liberals, CNN agree: Fox did a great job! Then we know it was a #bust! http://t.co/1Dnkp6ghkB via @Shareaholic #GOPDebate",0
5919,Their they all are! #gopdebate @ Connecticut Democratic Party https://t.co/VPnjDRo82P,2
5920,#GOPDebate @JohnKasich didn't really stand out in the debate he left more of a clueless veiw on America.,0
5921,If you don't already think @realDonaldTrump is a narcissist look at his twitter feed - Apparently he thinks the #GOPDebate went well for him,0
5922,RT @buickregal: Carly is fierce &amp; prepared. #GOPDebate,1
5923,"RT @slackmistress: There's visual evidence of @DaisyJDog's thoughts on last night's debate, but I'm not posting a pic of dog crap at 8:16am…",0
5924,"Yay! We made it  
Happy Friday Folks!
Enjoy your weekend!
#POTUS #GOPDebate #GOP 
#HillaryClinton ROCKS! http://t.co/mzc49JrkQ8",2
5925,This whole debacle is an insult to every American with any common sense or who has any idea of our history......#GOPDebate,0
5926,Repeal Dodd-Frank? Let me refer you to 1929. #GOPDebate,2
5927,2016 bender starts now #SkimmLife #GOPDebate http://t.co/nYliLkeCkr via @theSkimm,2
5928,How can you claim to be a conservative and support Trump? There's nothing conservative about him. #hello #GOPDebate,0
5929,"About the #GOPDebate, Never Forget. http://t.co/3ERPpYLhIB",2
5930,"RT @FrankLuntz: Yes, Republican voters are still mad at Chris Christie for hugging Barack Obama in 2012.  #GOPDebate

http://t.co/ajU3eEIHYF",2
5931,"I won't comment much on the GOP, but you know it's a bonafide shitshow when the reasonable options are Rand Paul and Jeb Bush. #GOPDebate",0
5932,"""THE ARTICLE"" on #GOPDebate must read! Nails It!💥 https://t.co/xMDbTj39kC",2
5933,Dust up between @RandPaul and @ChrisChristie at the #GOPDebate over #NSA http://t.co/EZMufRVHhQ Christie won when Paul brought up Obama Hug,1
5934,"Stupid cons saying #Trump #GOPDebate comments fuel #WarOnWomen rhetoric. Yeah, b/c libs needed a reason 2 use that baseless accusation.",0
5935,The #GOPDebate is a prime example why young people are turned off by politics and unmotivated to run for office.,0
5936,@marcorubio was the clear winner last night. @JohnKasich was polished as well #GOPDebate  https://t.co/d1Amg1fwiW,1
5937,"Am I the only one that feels like I have a hangover but wasn't drunk last night? 😲
#GOPDebate",0
5938,RT @Steve_Girschle: Impressive performance by Governor Huckabee!  #gopdebate #imwithhuck #th16 https://t.co/YkoEr9Zg45,1
5939,"RT @exjon: ""If Hillary's the candidate, which I doubt..."" Well played, Dr. Carson #GOPDebate",1
5940,"#GOPDebate I'm sorry I have insult some people, if you as a R, were not completely embarrassed by your party.. You don't live in reality.",0
5941,The real Donald Trump: Skin too thin and too spineless to say what he thinks to someone's face. #GOPDebate  https://t.co/zRwmTmIokM,0
5942,"Trump to America: ""you suck""  #GOPDebate",0
5943,"When Scott Walker said ""penetrating our southern base borders."" ... And you're running for president... #GOPDebate",2
5944,Gov. Kasich repeatedly noted that his father was a male man.  Is that kind of swipe at Kaitlyn Jenner?  #GOPDebate,0
5945,"RT @JButeyn: So candidates, what do you think about the ""Bad Blood"" music video, Lena Dunham kinda ruined it huh? *all nod vigorously* #GOP…",0
5946,he wont get the nomination but John Kasich spoke a whole lot of sense #GOPDebate,1
5947,Donald trump needs shot. What a despicable human being #GOPDebate,0
5948,Pretty sure @mtaibbi is directly responsible for a massive drop in workplace productivity today #GOPDebate,0
5949,"@GrnEyedMandy Walkers comments about letting mother die instead of allowing abortion's scary #gopdebate 
These people are nuts #StandwithPP",0
5950,This may be the only worthwhile thing that came out of last night's #GOPDebate https://t.co/RCHxAxikpm,2
5951,Am I crazy or did the #GOPDebate turn into an tent revival at the end?,0
5952,#GOPDebate all those men are insane- climate change!!!!!!!!!  https://t.co/6xqHWqf2NU,0
5953,"RT @tjholmes: Right after a question about #BlackLivesMatter, a commercial for the ""Straight Outta Compton"" movie airs. I can't help but sm…",1
5954,RT @RickSanchezTV: Who won the #GOPDebate last night?,2
5955,"With so many candidates, you don't get a #GOPDebate you get the political version of #ChorusLine auditions. #INeedThisJob",0
5956,All the tweets about the #GOPDebate are hilarious 👌🏻 (aka Trump is the biggest joke of 2015; thanks for all the laughs 😂),0
5957,"So who are all these Republican men sleeping with if women don't qualify as people, too? #GOPDebate",0
5958,"RT @wayinhere: Why do these arrogant Press-aholes thinks it's THEIR right 2pick the next President? It's NOT! It's OURS!
#GOPDebate https:/…",0
5959,"RT @boomx6harold: Wait did they just invoke 14th amendment on fetuses, but refuse to for gay, fully developed humans? #okgop #GOPDebate",0
5960,"RT @IDG375: 17 candidates, 2 debates, 1 Donald Trump and plenty to fact-check http://t.co/QFedZq4q5z via @PolitiFact #GOPFAIL #GOPDEBATE",2
5961,RT @Trap_Jesus: Oooohhhhhh Hillary. RT @HillaryClinton: Watch the #GOPdebate? Bet you feel like donating to a Democrat right now. http://t.…,0
5962,"RT @FatCatColleen: ""Maybe if I just keep bringing up immigration they won't notice my hairs not real"" - Donald Trumphs inner monologue #GOP…",0
5963,Serious question about the #GOPDebate. Did any candidate...ANY of them... put forth a vision that will resonate with a VOTING MAJORITY? No.,0
5964,"RT @JulietteIsabell: @JohnGGalt That was no debate. That was shot job on Trump, manufactured by the GOP Cartel via FOX news. #GOPDebate",0
5965,Scott Walker Forces Women To Carry Rapists’ Pregnancies &amp; Let Men Sue Over Abortion #GOPDebate http://t.co/yziVIpQAnx @Badgersbane @amyjofox,0
5966,"The #GOPDebate Well, I'm lost for words...",0
5967,RT @SeanMcElwee: it is finished. #GOPDebate http://t.co/alvESdMUBF,2
5968,I've picked my 3 favs @ScottWalker @marcorubio @CarlyFiorina #GOPDebate,1
5969,"#Rubio, #Kasich &amp; #Fiorina Rise, While the #Trump Show Tanks. And Fox surprises everyone w/ substantial #GOPDebate. http://t.co/96WvHcT07E",0
5970,RT @AllieRenison: This is true. Fox News team hit it out of the park for last night's #GOPDebate - moderators did a first-rate job https://…,1
5971,"Ben, I love ya man. I think it went more like @realDonaldTrump nailed them for thinking he isn't, wasn't. #GOPDebate https://t.co/nuCZHpHlvX",1
5972,RT @emilycrockett: Wow Megyn's voice seemed to catch when asking about rape/incest exceptions #GOPDebate,2
5973,I've never seen a larger collection of nimrods on one stage. #GOPDebate,0
5974,@marcorubio came out of the gate like a true leader. I look forward to hearing more about his plans for a better America. #GOPDebate,1
5975,So how was the #GOPDebate? I completely missed it.,2
5976,RT @eiggamking: I wish these men valued black/female/immigrant/impoverished lives as deeply as they value a clump of cells #GOPDebate,0
5977,RT @UniteBlueWI: #ScottWalker Says In #GOPDebate He Doesn’t Support Abortion If A Woman’s Life Is At Risk http://t.co/sMQ2sx8qLh http://t.c…,2
5978,RT @YesusWalks: I'm just gonna leave this here: http://t.co/46qIyxF6OY #GOPDebate http://t.co/XYy63q08XR,0
5979,Rand Paul given the least airtime in last night’s #GOPDebate. Trump given the most. http://t.co/5ZSfIlaumb http://t.co/CQKKKsK0n8,2
5980,.@realDonaldTrump said it last night: It's time to #GetMoneyOut #GOPDebate #GOPTBT #KochVsPope http://t.co/xItysJFLrJ,1
5981,"#GOPDebate field: eight Senators &amp; Governors, a billionaire businessman who's been famous for 30 years, and then also some doctor.",2
5982,"RT @DrMatthew: #DonaldTrump is a hybrid of Christie's assholery, Rubio's naivete, Cruz's lack of reality, and Scott Walker's derpness.  #GO…",0
5983,"RT @bledwine: #BATsAsk Why R U pushing #Charter schools  &amp; Vouchers? 
#GOPDebate 
@BadassTeachersA http://t.co/L1B6NNg6Gc",0
5984,"RT @cjwerleman: A hollowed out middle class, stagnant wages, a broken political &amp; justice system, and we're talking about unborn babies? #G…",0
5985,Did anyone see this last night #gopdebate #trump https://t.co/aU20dYdoWh,2
5986,RT @JohnGGalt: Fox News has no integrity showing their Frank Luntz crap I say we abandon their entire network. #MakeAmericaGreatAgain #GOPD…,0
5987,"Was SO disappointed in the @FoxNews #GOPDebate moderators last night. Come to find out they talked 37% of the time. Some ""moderators"".",0
5988,Anybody watch the @realDonaldTrump roast last night? He handled it pretty well. #GOPDebate #VoteTrump,1
5989,"Well, #DonalTrump don't like the truth from the Fox Focus group conducted by #FrankLuntz http://t.co/Zk4ajHqvxC #GOPDebate",0
5990,@marcorubio won that debate last night and it's not even close. Well done. #GOPDebate,1
5991,RT @ShepNewsTeam: Fiorina the clear #GOPDebate winner in terms of Google searches so far: https://t.co/EV802sQThY http://t.co/SU6vl5v8rC,2
5992,#GOPDebate Just a bunch of squabbling on how to force the American people to accept uber conservative values and keep the under dog...under,0
5993,#GOPDebate's hometown candidate @JohnKasich gave a touching answer on gay marriage | http://t.co/QtN8echb29 #Kasich4Us #UniteNotDivide,1
5994,"RT @Torchie123: This guy got the real shaft in the #GopDebate tonight.
WHY IS THAT? 
# http://t.co/zw8jUPqP11",1
5995,"RT @oliviabcarter: there's one thing about it, Donald Trump is bringing attention to the Republican Party that is needed #GOPDebate",2
5996,@Franchise2205 was eating popcorn during the #GOPDebate last night and my tooth broke off,2
5997,STOP THE WAR ON WOMEN!!!! #GOPDebate  https://t.co/xT57F0HM5y,0
5998,RT @lions725: @marcorubio won the #GOPDebate last night!,1
5999,"Lmao, who did this. #GOPDebate @realDonaldTrump #presidentialdebate  https://t.co/fmkGUBK2Bb",2
6000,Ben Carson was obviously nervous.  He should have had Cuba Gooding Jr play him during the #GOPDebate.,0
6001,"I received a message from God saying ""don't play that #GOPDebate drinking game if you want to see tomorrow""",0
6002,"""Eighty percent of the people in our prisons have addictions or problems."" One of the few #GOPDebate moments that made sense @JohnKasich",1
6003,RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,2
6004,RT @Edgar_Allan_Poe: Nothing in the known universe is larger than Marco Rubio's ears. #GOPDebate,2
6005,RT @johnnyctweet: Choose your puppet carefully. #GOPDebate,0
6006,@Chubbies can you please take a picture from last night's #GOPDebate and photoshop 'mericas all over the candidates?,2
6007,"Unlike #GOPDebate we'll talk race, activism #BlackLivesMatter #fergusonsyllabus #takeitdown #BTWAM on #UmichChat @ 1 http://t.co/XSrG0cT63g",0
6008,Heaven help us if this is our new pres. #GOPDebate #Bernie2016 http://t.co/sV8cmCGaRz,0
6009,Ted Cruz said he intends to 'instruct the Department of Justice and the IRS to start persecuting religious liberty' at the #GOPDebate,2
6010,@juliaturner @Slate It's about time they admit to something. Truthfully if the didn't then we would call them out on it. #GOPDebate,0
6011,"RT @YorksKillerby: #GOPDebate Also notable how not 1 candidate, not really even Trump, went after Bush.",0
6012,RT @megynkelly: .@realDonaldTrump on giving to #Clinton: I didn’t know money would be used on private jets going all over the world. #GOPDe…,1
6013,RT @calfit32: And in spite of #FoxNewsTrumpHitJob #GOPDebate go #Trump2016  https://t.co/aJAeUCqlOZ,1
6014,I think Donald is Hillary's biggest paid friend. #gopdebate @LessGovMoreFun,0
6015,Huffington Post on Instagram: “Did anyone else notice this at the #GOPdebate last night? #Trump” http://t.co/S7uTOx2lvF,2
6016,@DWStweets @Kazport Good luck with that. You have 3 old white north easterners. #GOPDebate,2
6017,"Donald Trump On The Issues http://t.co/kZtZtudxPV 
""Every Political Leader on Every  Issue"" #GOPDebate #2016",2
6018,These #GOPdebate graphics by @newsillustrator show why The Washington Post is great again: https://t.co/JiLE7vegzJ http://t.co/PtjWXu7ImU,0
6019,"RT @TzviaBR: Today is ""International Beer Day,"" conveniently scheduled after ""International Listen to Republicans Talk for Two Hours Day.""
…",0
6020,@realDonaldTrump cries after the #GOPDebate The preschooler cant stand that a WOMAN brought him down. Hes a disgusting pig. #DropOutAsshole,0
6021,"Did I miss the questions and answers about our infrastructure?  The gov't CAN create jobs, and help the economy but R's say no !! #GOPDebate",2
6022,How do Fox conservatives who complain about media bias reconcile what Fox did to Trump last night? #GOPDebate,0
6023,Combating #ISIS big topic in #GOPDebate. Our analysis based on all insurgencies since WWII http://t.co/kpq07uPyrS http://t.co/KgKYIJRww9,2
6024,"RT @ElizabethND04: They might be my favorite two, @KennedyNation ! #GOPDebate #FOXNEWSDEBATE #FoxDebate #FoxNews #FNC @FoxNews  https://t.c…",1
6025,I think this was one of the best comments made during the debate. @foxnews #FoxNewsDebate #GOPDebate http://t.co/8xGtwK7ZUi,1
6026,"If Donald Trump can be elected, then so can the entire cast of Jersey Shore. #GOPDebate",0
6027,That about sums it up haha: 2016 bender starts now #SkimmLife #GOPDebate http://t.co/C4D62692Iq via @theSkimm,0
6028,"@JohnKasich be like: ""If you turn out to be gay I'll still love you even if your daddy @tedcruz doesn't."" #GOPDebate https://t.co/tTBHqIKPM8",1
6029,"Hey America, after the #GOPDebate, this about sums it up... http://t.co/4M0MskR83h",0
6030,RT MolonLabia67: RT icareviews: No more wars for Israel. #JewsDid911 #GOPDebate #ZOG #cuckservative #Ziocuck,2
6031,Funniest thing you'll read today. #GOPDebate https://t.co/oU6bza7or4,2
6032,RT @kzshabazz: ...But I don't take either party seriously. GOP and Dems are on the same racist team #GOPDebate,0
6033,"I wonder why ""the Facebook"" sponsored the debate when they couldn't even stream live video. So disappointing. #GOPDebate",0
6034,RT @testisfidelis: #POTUS  creates Bureau of Vital Fetal Organs RT http://t.co/CHz5PJ6rr8 #FoxNewsDebate #GOPDebate #prolife #FoxNews http:…,0
6035,"As much as I love @RandPaul and will always #StandWithRand, Governor @JohnKasich did a bang up job in the #GOPDebate. That's my two cents.",1
6036,"RT @oliviabcarter: ""Destroying Isis in 90 Days"" sounds like a movie I'd pay to see #GOPDebate",0
6037,RT @autie_liz21: Let Trump speak! You know @FoxNews is leaving him out for a reason. They don't want him to speak/afraid what he'll say.  #…,0
6038,RT @MonsterandBoy: I am in an uproar for not being invited to tonight's debate! I demand a reason!  #GOPDebate @MightyPress @PCzajak,0
6039,"RT @pattonoswalt: ""I won a radio contest to be here!' -- John Kasich #GOPDebate",2
6040,"That's great, Dr. Carson. Now how about separating Israel from the West Bank? washingtonpost #GOPDebate #Palestine http://t.co/jGEbIHaenN",0
6041,Fact check on #GOPDebate from @ekiely and his team http://t.co/puI53epdsg via @usatoday,2
6042,Can we get @BernieSanders on a debate floor soon?? Need something to wash the taste of #GOPDebate word vomit out of my mouth from last night,0
6043,RT @Steve_Girschle: Wow Governor Huckabee was fantastic! #gopdebate #imwithhuck #th16 #fairtax,1
6044,RT @NASCARNAC: Funny to see so many calling to avoid watching @FOXNews I've been saying this for a DECADE. #GOPDebate,0
6045,RT @MonsterandBoy: Just because I'm not 35 and this is past my bed time doesn't mean I shouldn't be allowed to debate! #GOPDebate http://t.…,0
6046,"RT @gamma_ray239: Very disappointed in @FoxNews, They treated the #GOPDebate no different than @CNN would have; They were dictating vs repo…",0
6047,"RT @Jeff_Raines: We need to #fightbigmoney to bring representation of everyday Americans, not billionaires, back to govt #GOPdebate http://…",0
6048,Here is a more meaningful (but not necessarily sillier) discussion than last night's  #GOPDebate... http://t.co/dqbkVEYzCo,0
6049,Who won the #GOPDebate last night?,2
6050,"#GOPDebate asks candidates whether or not God has told them what to do as President.  
#Imbeciles",0
6051,"RT @GilWhitedale: So the #GOP basically wants to protect all life by bombing the shit out of the globe. 

#GOPDebate",0
6052,"The names you call women is not about being politically correct, it's about showing respect  @realDonaldTrump #GOPDebate",0
6053,RT @jodiwilldare: The biggest travesty of last night’s #GOPDebate is that I now have Joan Osbourne’s “One of Us” stuck in my head. #Strange…,0
6054,"RT @TheDailyEdge: Jeb Bush: ""We can't succeed by dumbing down everything. Although, climate science we can totally ignore."" #GOPDebate http…",0
6055,RT @MonsterandBoy: I think the candidates are afraid of debating education with a Monster! #GOPDebate Monster Needs a Your Vote http://t.co…,0
6056,"RT @wondersnwanders: In light of the #GOPDebate check out my poem on being a majority
http://t.co/iSsjFq9YSN",2
6057,Just a room full of #Texas liberals playing the #GOPDebate drinking game. #Hillary2016 #Biden2016 http://t.co/61a8IWv3bq,2
6058,@kimguilfoyle It wasn't a debate.It was an effort to bring @realDonaldTrump down. I see why he would not pledge #GOPDebate shame on @FoxNews,0
6059,RT @CarolHello1: #GOPDebate Shocking Extreme Bias ... https://t.co/Oh7WNjM0WC,0
6060,"Hee hee hee.  Did you watch your party's debate?  Talk about word games.  #GOPDebate Good times, good times. @SpeakerBoehner",2
6061,Clear winner from last nights #GOPDebate? #MegynKelly  #MegynKellyDebateQuestions https://t.co/N7H3T7hXSz,1
6062,"With no applause from the empty audience, #KidsTable debate sounds like a @BillCosby concert at National Organization 4 Women. #GOPDebate",0
6063,"RT @CzarofFreedom: .Not a fan of Ben Carson but @FoxNews went right after him &amp; Trump at the beginning of the so-called #GOPDebate. 
#epicf…",0
6064,@foxandfriends @realDonaldTrump would have been nice if u would have let the 92yr. speak instead of interrupting her! #GOPDebate,1
6065,"RT @SPZanti: Scott Walker cut his answers short last night, finishing before the allotted time. 

Marquette U: ""We've seen this before.""

#…",0
6066,@elonjames I wonder how CNN will address the issue at the next #GOPdebate.,0
6067,#GOPdebate @realDonaldTrump said country needs him to straighten out the financial mess. Support #FairTax &amp; I will vote for you. @FairTax,1
6068,"1st #GOPDebate--Encouraging to see several candidates express their faith in God and His Son, Jesus Christ. http://t.co/6ZjWBXBPse",1
6069,#GOPDebate Ben Carson not the first to use half-brain removal during brain surgery-- evidence on Capital Hill someone beat him to it--HA!,0
6070,Fox keeps congratulating itself on a great job.  Media using its power to slant as usual.  No real media.  No REAL Education.  #GOPDebate,0
6071,When's the next #GOPDebate ?? Some these guys should just give up now,0
6072,"RT @edstetzer: So, who saw a conversation on tithing coming at the #GOPDebate?!?!",2
6073,Where is Donald trump in polling after last nights debacle ? #GOPDebate #GopPoll,0
6074,"The ""Washington Cartel""? Ted Cruz really loves to exaggerate to the point of it being blatantly untrue. #GOPDebate",0
6075,"Dial lines aggregating close to 100 is rare, but happened during comments on Iran negotiations in #GOPDebate #mrx http://t.co/atxPuB4xea",2
6076,Back in DC for #AMR on @msnbc today &amp; post #GOPdebate talk w/ @TheFix @capehartj @kellyo @katyturnbc at noon ET,2
6077,My family doesn't like John Kasich and they didn't think he did very good in the #GOPDebate,0
6078,They should have asked trump if god has said anything to him #GOPDebate,2
6079,Cancelled #comcast too expensive #xfinity internet too slow so could not watch #GOPDebate LOVE this https://t.co/KYq3spOe9t,0
6080,It was bullshit. I needed hip high waders to get through the first #GOPDebate! https://t.co/w1qvOWU2CB,0
6081,RT @RhondaWatkGwyn: Yes he does! He is confident and well composed. #imwithhuck #GOPDebate #th2016 https://t.co/HhRUhE6lte,1
6082,@bbc_chirinos Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
6083,At #GOPDebate Kasich Says His Faith Teaches Him To Accept Gay Son Or Daughter – Crowd Cheers http://t.co/vgFP98ZJqs ##lgbt,2
6084,RT @SS_Howell: THIS #FeelTheBern #Bernie2016 #DebateWithBernie #GOPDebate As a veteran I believe military budget should be slashed https://…,1
6085,"You might have thought #Obamacare would be a #GOPDebate pinata. Think again, says @HarvardChanSPH John McDonough. http://t.co/p91druXic4",2
6086,RT @ElizabethND04: Wow. Awesome Dr. Carson race answer! @RealBenCarson #GOPDebate #FOXNEWSDEBATE #FoxNews #FoxDebate @FoxNews #FNC  https:/…,1
6087,"The #AmericanRevolution fought against George III. I don't think we need Bush III, although I have nothing against Jeb #GOPDebate",2
6088,RT @JohnCelock: Twitter is easily crowning Fiorina the winner of the second tier debate #GOPDebate,2
6089,RT @PhilHands: Why did @ScottWalker change his mind on immigration. #livetoon #GOPDebate http://t.co/RNMCNEKqmN,0
6090,Donald you are the clown... Single payer is a failure! You are a crony capitalist. #GOPDebate  @realDonaldTrump @WilkowMajority @FrankLuntz,0
6091,"RT @mikandynothem: ""Poor people have been voting Democrat for 50 years and they're still poor."" Barkley
#GOPDebate #tcot #pjnet #FoxNews ht…",0
6092,The same species that created the #GOPDebate also did this. #somethingToThinkAbout http://t.co/mRB9N4QRvo,0
6093,WSJ: What were the hardest-hitting questions in the #GOPDebate? JasonBellini takes look: http://t.co/8ydTKKYR9C,2
6094,#GOPDebate proves again media becomes  focus instead moderator. Better off with computer moderators who don't insert themselves into focus.,0
6095,RT @mjtbaum: GOD is making an appearance at the #GOPDebate? This should be good...,0
6096,RT @LidoDeli: Have a little too much fun #lastnight watching #GOPDebate? Come nurse your post-night woes with some nice Pastrami or a #knis…,2
6097,"RT @bgluckman: ""I went to a gay wedding,"" is the new ""I have a Black friend."" #GOPDebate",0
6098,RT @SS_Howell: #GOPDebate #DebateWithBernie #BlackLivesMatter GOP is hopelessly out of touch with what's going on in America https://t.co/Y…,0
6099,RT @shnnigans: @GRForSanders I don't have a spare $170 but I'll donate $1 for every GOP candidate I don't trust with the presidency. #GOPDe…,0
6100,Not surprised that #GOPDebate candidates criticized Prez Obama abt foreign policy-but shocked T Cruz chose 2 kick Gen Martin Dempsey around!,0
6101,RT @TheVGBlog: #GOPDebate:  Round Two Recap: We knew there was going to be fireworks.  And we got them with no big surprises ... http://t.c…,0
6102,"RT @ElizabethND04: Regardless of who we all vote for, let's be honest: Dr. Carson has had the most meaningful life of these people. God ble…",1
6103,"#GOPDebate they shouldn't have to pledge,  they should all be on the ballot",0
6104,RT @jonmcclellan: Miss the #GOPDebate tonight? Be sure to watch @TedCruz strong closing statement.  https://t.co/kQlgCBaV7p #CruzCrew,1
6105,Choose your puppet carefully. #GOPDebate,0
6106,"Gotta say when Chris Christie said his first act as President would be to rename Washington DC ""Suplex City, USA"", he won my vote.#GOPDebate",1
6107,@megynkelly I thought you did a great job last night. You asked hard questions and kept the candidates on their toes. #GOPDebate #MegynKelly,1
6108,"RT @DMBcommandments: Disappointed that @FoxNews moderators did not ask the most important question: ""What is your favorite Dave Matthews Ba…",0
6109,RT @FoxNews:.@marcorubio at the #GOPDebate: http://t.co/wZgYI37ffl,2
6110,Have a little too much fun #lastnight watching #GOPDebate? Come nurse your post-night woes with some nice Pastrami or a #knish. #kosher,1
6111,"best part of #GOPDebate -@realDonaldTrump telling @megynkelly ""we aint cool for real &amp; i dont have to be nice to yo ass""",1
6112,New drinking game: Drink an entire bottle of liquor when you sense oncoming war and military fetishisation. &amp; another. &amp; another #GOPDebate,0
6113,Notes on the Republican Debate (gibberish) http://t.co/j7zipvpTxK #GOPDebate #politics #presidentialdebate,0
6114,RT @JohnKasich: Giving a free #Kasich4Us hat away - random from the first 250 RTs! GO! #GOPDebate http://t.co/MgwMsSLRDP,1
6115,"RT @pattonoswalt: ""They call me Vito BORE-leone."" -- Dr. Ben Carson #GOPDebate",0
6116,RT About to take the stage for #GOPDebate - handing my account over to @TeamMarco staff. Follow along at http://t.co/1bk9bCIj7f,1
6117,"Chris Christie: ""Bill of Rights?"" ""Constitution?"" ""Never heard of 'em."" #GOPDebate",0
6118,.@tnr went to a #GOPDebate watch party in DC and found a unicorn: a 24-year-old black gay Republican: http://t.co/9Srohf9yte,0
6119,One last debate question: is Trump trying to lead the GOP over a cliff or isn't he that smart?#GOPDebate,0
6120,"ICYMI: This is the ""crowded field"" embodied in one photo. #GOPDebate  https://t.co/r2aKyIRxib",2
6121,Really enjoyed everything @marcorubio had to say last night. #Rubio2016 #GOPDebate #AmericaOnPoint,1
6122,#GOPDebate (Vine by @dabulldawg88) https://t.co/Wc8oUOQ2Vz,2
6123,RT @tomservo10: Has anyone mentioned our vets? Nope? #GOPDebate http://t.co/DJIT72GHX4,0
6124,"RT @GarzaVillanueva: interesting  2 see who isn’t worried about alienating #Latino voters, &amp; who is..” http://t.co/Nhfg2yIC6c #uslatino #GO…",0
6125,RT @jesie_ann: Anyone unhappy about last night's debate. This should cheer you up. #GOPDebate http://t.co/b9muPzutDm,2
6126,RT @brittanyshulman: What if we built a wall that kept the GOP out of the U.S.? That's a wall I would support. #GOPDebate,0
6127,RT @desspinaa: Funny how all male candidates seem to think their opinion on female healthcare is actually fucking relevant #GOPDebate,0
6128,"I blame the #GOP for how I feel this morning. I am Pony, &amp; I approve of this hungover message. #GOPdebate #drinkinggame",0
6129,@TheEconomist not pulling any punches today then! #GOPDebate http://t.co/Ad1RihJsbz,0
6130,"Voting for @realDonaldTrump, without question. #GOPDebate",1
6131,Lindsey Graham has never met a war he's afraid to send your kids to. #gopdebate via @JohnFugelsang #FF,0
6132,Orange is the new... President? :-) #DonaldTrump #GOPDebate #dkpol http://t.co/GK9XKtw1DB,2
6133,"Was this the Megyn Kelly Comedy Show?  Will this go on until Nov 2016? Is she considered a journalist? NO,NO, NO !! #GopDebate @FoxNews",0
6134,RT @groundgamehq: Nearly 50 Walker House Parties in SC tonight.  We got your back @ScottWalker  #GOPDebate #Walker16 http://t.co/yUpJdhwXjh,1
6135,"Could the ""pundits"" be wrong? They usually are! http://t.co/NB3btm8FFd #GOPDebate #DeBaitandSwith #iTalkUS #WakeUpAmerica",0
6136,@AlyonaMink is unpacking the #GOPDebate with a really great panel right now on @HuffPostLive. I'm so enthralled...,1
6137,"RT @BethanyGreen05: ""We can be One Nation Under God"" - Mike Huckabee @GovMikeHuckabee #imwithhuck #GOPDebate",2
6138,Preview of Donald Trump tonight at the #GOPDebate (Vine by @CaseyBake16) https://t.co/qIIm2gOiBI,0
6139,"RT @videosurg: It's nice that 2 MDs, 2 surgeons are in #GOPDebate hopefully a trend @AAPSonline can encourage",1
6140,Take a close look. This pic is amazing. Everything about it #GOPDebate http://t.co/LaonlLAlWo,1
6141,@carlyfiorina #GOPdebate She's on fire! Runs Circles Around Chris Matthews Over Hillary's Record https://t.co/DFMIxp48nj,1
6142,"@facebook @instagram do you know how ironic it is that you are censoring @Dreamdefenders for speaking out?
#KKKorGOP #GOPDebate",0
6143,Did I MISS @megynkelly's questions about #bridgegate or Rand Paul's father's legal problems? Or Walkers lack of a college degree? #GOPDebate,0
6144,"RT @zaibatsu: See who scored points in the #GOPdebate, according to #Google: http://t.co/x9hBOxodDf #Dataviz http://t.co/nb9khF3DbM",2
6145,"RT @OMAHAGEMGIRL: So many pouty, screechy faces at once #GOPDebate http://t.co/o5AJvLqJN7",0
6146,"http://t.co/w7BWjqmlSX That photo says it all. OVERCONFIDENT, SHIT DONT STINK #GOPDEBATE",0
6147,"""We don't win anymore.  We lose to China.  We lose to Mexico.  We lose to everybody."" -Trump

Preach it, sir, preach it! #GOPDebate",1
6148,RT @marksluckie: Donald Trump late-night angry-tweets Megyn Kelly:  http://t.co/oQaO3th0IM #GOPDebate http://t.co/pIRCINLByl,2
6149,"RT @CzarofFreedom: .Hey @FoxNews that wasn't a debate last night it was a biased Hit Job on anyone that doesn't want open borders.
#GOPDeba…",0
6150,"RT @rolling_2: the hillary campaign was trolling during #GOPDebate 
LOL http://t.co/oreEEE5HFQ",0
6151,"#GOPDebate  they should all be on the ballet along with all candidates,  let the people decide",2
6152,RT @millbot: How did I miss this #GOPdebate #Santorum http://t.co/QwnSK4sCTM,2
6153,"So who hosts next #GOPDebate , will it be all softball questions about Jeebus n Walls and shit that doesn't matter ? Or real Questions ?",0
6154,RT @jmsummers: My first post-debate analysis for @mashable: how @FoxNews stole the show at tonight's debate: http://t.co/thIJliy3tL #GOPDeb…,0
